"Project","GAINS4_EventID","AnimalID","TaxaGroup","AnimalClass","SpeciesScientificName","SpeciesEnglishName","Sex","SampleDate","AgeClass"
"P2",5500,"XXAB1750","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","6/14/2018","adult (reproductive age)"
"P2",5500,"XXAB1751","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","6/14/2018","subadult (immature, independent)"
"P2",5500,"XXAB1752","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","6/14/2018","adult (reproductive age)"
"P2",5500,"XXAB1753","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","6/14/2018","adult (reproductive age)"
"P2",5500,"XXAB1754","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","6/14/2018","adult (reproductive age)"
"P2",5500,"XXAB1755","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","6/14/2018","adult (reproductive age)"
"P2",5500,"XXAB1756","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","6/14/2018","adult (reproductive age)"
"P2",5500,"XXAB1757","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","6/14/2018","adult (reproductive age)"
"P2",5500,"XXAB1758","bats","free-ranging wild animal","Micropteropus pusillus","Peter's dwarf epauletted fruit bat","male","6/14/2018","adult (reproductive age)"
"P2",5500,"XXAB1759","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","6/14/2018","adult (reproductive age)"
"P2",5500,"XXAB1760","bats","free-ranging wild animal","Nanonycteris veldkampii","Veldkamp's bat","female","6/14/2018","subadult (immature, independent)"
"P2",5500,"XXAB1761","bats","free-ranging wild animal","Micropteropus pusillus","Peter's dwarf epauletted fruit bat","male","6/14/2018","subadult (immature, independent)"
"P2",5500,"XXAB1762","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","6/14/2018","adult (reproductive age)"
"P2",5500,"XXAB1763","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","6/14/2018","subadult (immature, independent)"
"P2",5500,"XXAB1764","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","6/14/2018","subadult (immature, independent)"
"P2",5500,"XXAB1765","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","6/14/2018","subadult (immature, independent)"
"P2",5500,"XXAB1766","bats","free-ranging wild animal","Nanonycteris veldkampii","Veldkamp's bat","male","6/14/2018","subadult (immature, independent)"
"P2",5500,"XXAB1767","bats","free-ranging wild animal","Micropteropus pusillus","Peter's dwarf epauletted fruit bat","female","6/14/2018","adult (reproductive age)"
"P2",5500,"XXAB1768","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","6/14/2018","adult (reproductive age)"
"P2",5500,"XXAB1769","bats","free-ranging wild animal","Micropteropus pusillus","Peter's dwarf epauletted fruit bat","female","6/14/2018","subadult (immature, independent)"
"P2",5500,"XXAB1770","bats","free-ranging wild animal","Nanonycteris veldkampii","Veldkamp's bat","female","6/14/2018","subadult (immature, independent)"
"P2",5500,"XXAB1771","bats","free-ranging wild animal","Nanonycteris veldkampii","Veldkamp's bat","female","6/14/2018","subadult (immature, independent)"
"P2",5500,"XXAB1772","bats","free-ranging wild animal","Nanonycteris veldkampii","Veldkamp's bat","male","6/14/2018","subadult (immature, independent)"
"P2",5500,"XXAB1773","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","6/14/2018","subadult (immature, independent)"
"P2",5500,"XXAB1774","bats","free-ranging wild animal","Nanonycteris veldkampii","Veldkamp's bat","male","6/14/2018","subadult (immature, independent)"
"P2",5500,"XXAB1775","bats","free-ranging wild animal","Nanonycteris veldkampii","Veldkamp's bat","female","6/14/2018","subadult (immature, independent)"
"P2",5500,"XXAB1776","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","6/14/2018","adult (reproductive age)"
"P2",5500,"XXAB1777","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","6/14/2018","subadult (immature, independent)"
"P2",5500,"XXAB1778","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","6/14/2018","subadult (immature, independent)"
"P2",5500,"XXAB1779","bats","free-ranging wild animal","Rousettus aegyptiacus","Egyptian fruit bat","male","6/14/2018","subadult (immature, independent)"
"P2",5500,"XXAB1780","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","6/15/2018","adult (reproductive age)"
"P2",5500,"XXAB1781","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","6/15/2018","adult (reproductive age)"
"P2",5500,"XXAB1782","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","6/15/2018","subadult (immature, independent)"
"P2",5500,"XXAB1783","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","6/15/2018","subadult (immature, independent)"
"P2",5500,"XXAB1784","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","6/15/2018","adult (reproductive age)"
"P2",5500,"XXAB1785","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","6/15/2018","adult (reproductive age)"
"P2",5500,"XXAB1786","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","6/15/2018","adult (reproductive age)"
"P2",5500,"XXAB1787","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","6/15/2018","subadult (immature, independent)"
"P2",5500,"XXAB1788","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","6/15/2018","subadult (immature, independent)"
"P2",5500,"XXAB1789","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","6/15/2018","adult (reproductive age)"
"P2",5500,"XXAB1790","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","6/15/2018","subadult (immature, independent)"
"P2",5500,"XXAB1791","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","6/15/2018","adult (reproductive age)"
"P2",5500,"XXAB1792","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","6/15/2018","subadult (immature, independent)"
"P2",5500,"XXAB1793","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","6/15/2018","adult (reproductive age)"
"P2",5500,"XXAB1794","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","6/15/2018","subadult (immature, independent)"
"P2",5500,"XXAB1795","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","6/15/2018","subadult (immature, independent)"
"P2",5500,"XXAP0287","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/11/2018","adult (reproductive age)"
"P2",5500,"XXAP0288","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","male","6/11/2018","adult (reproductive age)"
"P2",5500,"XXAP0289","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/11/2018","adult (reproductive age)"
"P2",5500,"XXAP0290","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/11/2018","adult (reproductive age)"
"P2",5500,"XXAP0291","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/11/2018","adult (reproductive age)"
"P2",5500,"XXAP0292","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","male","6/11/2018","adult (reproductive age)"
"P2",5500,"XXAP0293","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","male","6/11/2018","subadult (immature, independent)"
"P2",5500,"XXAP0294","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","male","6/11/2018","subadult (immature, independent)"
"P2",5500,"XXAP0295","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/11/2018","subadult (immature, independent)"
"P2",5500,"XXAP0296","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/11/2018","adult (reproductive age)"
"P2",5500,"XXAP0297","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/11/2018","subadult (immature, independent)"
"P2",5500,"XXAP0298","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/11/2018","adult (reproductive age)"
"P2",5500,"XXAP0299","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/12/2018","adult (reproductive age)"
"P2",5500,"XXAP0300","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/12/2018","adult (reproductive age)"
"P2",5500,"XXAP0301","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","male","6/12/2018","adult (reproductive age)"
"P2",5500,"XXAP0302","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","male","6/12/2018","adult (reproductive age)"
"P2",5500,"XXAP0303","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/12/2018","subadult (immature, independent)"
"P2",5500,"XXAP0304","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","male","6/12/2018","subadult (immature, independent)"
"P2",5500,"XXAP0305","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","male","6/12/2018","adult (reproductive age)"
"P2",5500,"XXAP0306","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","male","6/12/2018","adult (reproductive age)"
"P2",5500,"XXAP0307","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","male","6/12/2018","adult (reproductive age)"
"P2",5500,"XXAP0308","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/12/2018","adult (reproductive age)"
"P2",5500,"XXAP0309","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","male","6/12/2018","adult (reproductive age)"
"P2",5500,"XXAP0310","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/12/2018","adult (reproductive age)"
"P2",5500,"XXAP0311","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","male","6/12/2018","adult (reproductive age)"
"P2",5500,"XXAP0312","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/12/2018","adult (reproductive age)"
"P2",5500,"XXAP0313","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/12/2018","adult (reproductive age)"
"P2",5500,"XXAP0314","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/12/2018","adult (reproductive age)"
"P2",5500,"XXAP0315","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/12/2018","adult (reproductive age)"
"P2",5500,"XXAP0316","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/13/2018","adult (reproductive age)"
"P2",5500,"XXAP0317","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","male","6/13/2018","adult (reproductive age)"
"P2",5500,"XXAP0318","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","male","6/13/2018","adult (reproductive age)"
"P2",5500,"XXAP0319","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/13/2018","adult (reproductive age)"
"P2",5500,"XXAP0320","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/13/2018","adult (reproductive age)"
"P2",5500,"XXAP0321","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/13/2018","adult (reproductive age)"
"P2",5500,"XXAP0322","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/13/2018","subadult (immature, independent)"
"P2",5500,"XXAP0323","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/13/2018","subadult (immature, independent)"
"P2",5500,"XXAP0324","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/13/2018","adult (reproductive age)"
"P2",5500,"XXAP0325","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/13/2018","subadult (immature, independent)"
"P2",5500,"XXAP0326","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/13/2018","subadult (immature, independent)"
"P2",5500,"XXAP0327","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/13/2018","subadult (immature, independent)"
"P2",5500,"XXAP0328","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/13/2018","adult (reproductive age)"
"P2",5500,"XXAP0329","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/13/2018","adult (reproductive age)"
"P2",5500,"XXAP0330","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/13/2018","subadult (immature, independent)"
"P2",5500,"XXAP0331","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/13/2018","subadult (immature, independent)"
"P2",5500,"XXAP0332","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/13/2018","adult (reproductive age)"
"P2",5500,"XXAP0333","non-human primates","free-ranging wild animal","Cercopithecus mona","Mona monkey","female","6/13/2018","adult (reproductive age)"
